transaction_id,customer_id,product_id,quantity,unit_price,total_amount,discount_amount,tax_amount,shipping_cost,payment_method,transaction_date,order_status,shipping_address,channel
TXN_00004436,CUST_000948,PROD_000294,2,304.9,609.8,67.76,48.78,1.87,Bank Transfer,2025-07-22 14:07:34,Pending,"USNV Jones, FPO AA 21423",Website
TXN_00004437,CUST_000093,PROD_000303,4,424.46,1697.84,89.36,135.83,6.64,PayPal,2025-07-22 14:09:35,Cancelled,"875 Bruce Ville, West Connor, DC 97614",Mobile App
TXN_00004438,CUST_000887,PROD_000221,5,426.59,2132.96,237.0,170.64,2.95,Debit Card,2025-07-22 14:08:57,Refunded,"6871 Randolph Glens, Ochoaborough, WY 75085",Website
TXN_00004439,CUST_000876,PROD_000027,3,440.56,1321.68,26.97,105.73,4.79,Debit Card,2025-07-22 14:10:09,Pending,"Unit 8384 Box 7848, DPO AE 01894",In-Store
TXN_00004440,CUST_000240,PROD_000243,2,396.4,792.81,88.09,63.42,7.7,Debit Card,2025-07-22 14:09:42,Cancelled,"68277 Richard Ridges Apt. 068, Johnhaven, TX 80349",Phone
TXN_00004441,CUST_000156,PROD_000381,2,62.86,125.73,13.97,10.06,3.72,Credit Card,2025-07-22 14:07:44,Pending,"96271 Amber Meadows Apt. 917, Dakotaland, CA 75388",Mobile App
TXN_00004442,CUST_000955,PROD_000090,1,299.0,299.0,33.22,23.92,14.01,Debit Card,2025-07-22 14:07:48,Cancelled,"64302 Williams Club Apt. 722, North Allen, WI 26756",In-Store
TXN_00004443,CUST_000625,PROD_000404,2,392.3,784.6,41.3,62.77,9.44,Debit Card,2025-07-22 14:06:10,Completed,"9469 Sarah Drives Apt. 272, Lake Thomas, NV 82378",Mobile App
TXN_00004444,CUST_000941,PROD_000163,2,112.91,225.81,4.61,18.06,6.35,Credit Card,2025-07-22 14:04:13,Pending,"5866 Alexandra Highway Suite 414, South William, FM 31154",Mobile App
TXN_00004445,CUST_000603,PROD_000006,3,80.67,242.0,26.89,19.36,11.37,PayPal,2025-07-22 14:08:19,Completed,"91858 Maxwell Plains Apt. 157, Josephfurt, TN 48439",In-Store
TXN_00004446,CUST_000051,PROD_000117,2,197.03,394.06,20.74,31.52,10.72,Bank Transfer,2025-07-22 14:04:21,Pending,"441 Huang Locks Suite 240, Stephanieland, MI 58484",Website
TXN_00004447,CUST_000924,PROD_000217,2,203.85,407.7,8.32,32.62,3.45,Credit Card,2025-07-22 14:09:32,Cancelled,"7048 Daniel Springs, North Christopher, NE 38303",Website
TXN_00004448,CUST_000741,PROD_000255,4,451.89,1807.55,95.13,144.6,0.72,Debit Card,2025-07-22 14:09:31,Pending,"76716 Susan Parks Apt. 048, Hoffmanport, CT 66168",In-Store
TXN_00004449,CUST_000742,PROD_000421,1,376.86,376.86,19.84,30.15,12.28,Bank Transfer,2025-07-22 14:07:44,Completed,"Unit 7034 Box 2519, DPO AA 89980",In-Store
TXN_00004450,CUST_000949,PROD_000364,3,110.14,330.43,36.71,26.43,4.86,Bank Transfer,2025-07-22 14:06:38,Completed,"10907 Davis Point Apt. 353, Port Molly, NJ 83023",In-Store
TXN_00004451,CUST_000093,PROD_000329,1,295.33,295.33,15.54,23.63,4.1,Debit Card,2025-07-22 14:08:51,Cancelled,"875 Bruce Ville, West Connor, DC 97614",In-Store
TXN_00004452,CUST_000223,PROD_000326,4,372.34,1489.36,30.4,119.15,4.58,Credit Card,2025-07-22 14:08:49,Pending,"91025 Phillips Drive Suite 303, Stevensonmouth, DC 36955",In-Store
TXN_00004453,CUST_000404,PROD_000045,3,74.74,224.21,11.8,17.94,12.84,Debit Card,2025-07-22 14:07:41,Cancelled,"534 Carter Walks, North Sheilaberg, UT 34354",Mobile App
TXN_00004454,CUST_000344,PROD_000431,5,61.21,306.04,34.01,24.48,12.01,Credit Card,2025-07-22 14:06:09,Refunded,"964 Lara Greens Suite 553, Amberland, UT 18129",Website
TXN_00004455,CUST_000134,PROD_000338,5,271.65,1358.26,71.49,108.66,1.37,Debit Card,2025-07-22 14:09:17,Cancelled,"66553 Cooper Shoal, Port Kevinstad, RI 58462",Website
TXN_00004456,CUST_000879,PROD_000313,3,376.52,1129.54,125.51,90.36,10.73,Debit Card,2025-07-22 14:09:25,Cancelled,"204 Kimberly Bypass Apt. 054, Jeanneborough, PW 68161",In-Store
TXN_00004457,CUST_000681,PROD_000089,1,270.86,270.86,5.53,21.67,9.25,Bank Transfer,2025-07-22 14:08:33,Completed,"30293 David Street Apt. 501, Houstonton, NM 36576",In-Store
TXN_00004458,CUST_000532,PROD_000025,4,227.36,909.45,47.87,72.76,12.87,PayPal,2025-07-22 14:08:04,Cancelled,"13835 Tracy Common Apt. 455, North Gabriel, MP 78611",Phone
TXN_00004459,CUST_000626,PROD_000097,1,214.54,214.54,4.38,17.16,13.41,Bank Transfer,2025-07-22 14:06:53,Refunded,"7553 Vanessa Wells Apt. 737, West Brandymouth, NM 79475",Mobile App
TXN_00004460,CUST_000314,PROD_000485,2,199.13,398.27,44.25,31.86,14.38,Debit Card,2025-07-22 14:07:52,Cancelled,"26861 Adam Station Suite 389, Grahammouth, LA 05723",Phone
TXN_00004461,CUST_000562,PROD_000347,2,192.77,385.55,20.29,30.84,0.26,Bank Transfer,2025-07-22 14:09:00,Completed,"USNV Walker, FPO AP 22212",Phone
TXN_00004462,CUST_000744,PROD_000475,2,172.58,345.15,18.17,27.61,12.68,Credit Card,2025-07-22 14:05:03,Cancelled,"0128 Jaime Ports, Michaelshire, VT 63702",Phone
TXN_00004463,CUST_000327,PROD_000193,2,475.94,951.87,19.43,76.15,4.74,Credit Card,2025-07-22 14:09:07,Completed,"98741 John Islands, Davidshire, NJ 06530",Phone
TXN_00004464,CUST_000925,PROD_000423,4,439.69,1758.74,195.42,140.7,14.09,PayPal,2025-07-22 14:05:39,Completed,"Unit 5362 Box 5123, DPO AE 10074",In-Store
TXN_00004465,CUST_000391,PROD_000181,2,110.5,220.99,4.51,17.68,0.82,Bank Transfer,2025-07-22 14:09:32,Cancelled,"9246 Douglas Forks, Kingfurt, NH 93940",Phone
TXN_00004466,CUST_000009,PROD_000164,5,151.51,757.54,15.46,60.6,6.68,Credit Card,2025-07-22 14:09:04,Cancelled,"740 Cynthia Village Suite 005, Lake Tina, GA 97655",Mobile App
TXN_00004467,CUST_000015,PROD_000244,2,398.52,797.05,41.95,63.76,10.39,Bank Transfer,2025-07-22 14:07:02,Completed,"98069 Christopher Meadow Apt. 720, Nicholasborough, NH 43341",Website
TXN_00004468,CUST_000589,PROD_000260,5,268.67,1343.34,149.26,107.47,0.57,Credit Card,2025-07-22 14:09:06,Completed,"898 Archer Burg, Laurenmouth, PR 03372",In-Store
TXN_00004469,CUST_000485,PROD_000045,4,77.1,308.39,6.29,24.67,10.99,Credit Card,2025-07-22 14:04:54,Pending,"9520 Hughes Bypass, South Tamarashire, OK 02211",Mobile App
TXN_00004470,CUST_000488,PROD_000016,4,141.11,564.44,11.52,45.16,12.47,Credit Card,2025-07-22 14:04:57,Pending,"36202 Wood Pike, North Jonathan, NH 03733",Website
TXN_00004471,CUST_000032,PROD_000374,3,150.41,451.22,50.14,36.1,11.99,Bank Transfer,2025-07-22 14:04:22,Completed,"8998 Chelsea Shoals, Anthonyview, UT 41000",Phone
TXN_00004472,CUST_000628,PROD_000318,2,17.76,35.52,0.72,2.84,8.32,Credit Card,2025-07-22 14:05:18,Refunded,"48649 Morse Gardens, Bradleyfort, MD 60825",Phone
TXN_00004473,CUST_000997,PROD_000495,5,15.93,79.65,8.85,6.37,11.01,Credit Card,2025-07-22 14:09:29,Cancelled,"007 April Island, Philipbury, SC 41006",Phone
TXN_00004474,CUST_000664,PROD_000099,5,139.07,695.35,36.6,55.63,0.69,PayPal,2025-07-22 14:08:42,Completed,"6851 Loretta Center Suite 276, Whitebury, WA 42388",Phone
TXN_00004475,CUST_000081,PROD_000247,3,203.35,610.04,67.78,48.8,14.9,Debit Card,2025-07-22 14:06:49,Refunded,"941 Wendy Flat, Lambland, MH 43957",Phone
TXN_00004476,CUST_000142,PROD_000413,2,72.4,144.8,2.96,11.58,7.86,Credit Card,2025-07-22 14:09:10,Refunded,"14556 Katherine Ville Apt. 472, Lake Michelemouth, NC 54733",Mobile App
TXN_00004477,CUST_000209,PROD_000240,4,309.44,1237.77,65.15,99.02,2.35,Credit Card,2025-07-22 14:09:45,Completed,"110 Nicholas Vista Apt. 207, West Cherylchester, CA 13847",In-Store
TXN_00004478,CUST_000949,PROD_000267,4,220.84,883.37,98.15,70.67,2.32,Debit Card,2025-07-22 14:05:59,Refunded,"10907 Davis Point Apt. 353, Port Molly, NJ 83023",Mobile App
TXN_00004479,CUST_000552,PROD_000346,3,339.82,1019.47,113.27,81.56,6.3,Credit Card,2025-07-22 14:08:42,Refunded,"00008 Wright Highway, Chavezshire, DE 80741",Mobile App
TXN_00004480,CUST_000312,PROD_000042,1,405.18,405.18,8.27,32.41,14.39,Debit Card,2025-07-22 14:05:50,Completed,"78637 Guerra Squares Apt. 162, Kathrynberg, MO 43376",Phone
TXN_00004481,CUST_000286,PROD_000137,5,304.76,1523.8,80.2,121.9,6.65,PayPal,2025-07-22 14:06:56,Completed,"USNS Simpson, FPO AP 47288",In-Store
TXN_00004482,CUST_000250,PROD_000379,3,487.37,1462.12,29.84,116.97,14.65,Debit Card,2025-07-22 14:04:20,Refunded,"Unit 3145 Box 1951, DPO AA 11616",Phone
TXN_00004483,CUST_000370,PROD_000062,1,228.77,228.77,4.67,18.3,3.9,Bank Transfer,2025-07-22 14:09:04,Cancelled,"0033 Stephanie Dam, Marcusfurt, AK 67380",Website
TXN_00004484,CUST_000119,PROD_000500,4,233.06,932.25,19.03,74.58,5.68,Bank Transfer,2025-07-22 14:06:18,Refunded,"34333 Mary Knolls, Port Daniel, PW 10788",In-Store
TXN_00004485,CUST_000791,PROD_000023,1,448.75,448.75,49.86,35.9,13.03,PayPal,2025-07-22 14:05:27,Refunded,"8903 Jonathan Knolls Apt. 971, Jonesport, GU 17703",Website
TXN_00004486,CUST_000336,PROD_000062,1,221.77,221.77,11.67,17.74,6.37,PayPal,2025-07-22 14:07:59,Refunded,"3794 Wilson Harbors Suite 524, Lindsayfort, WI 72446",Website
TXN_00004487,CUST_000289,PROD_000302,3,431.39,1294.16,68.11,103.53,10.03,PayPal,2025-07-22 14:07:21,Refunded,"454 Patton Valleys, North Kurtmouth, MP 35171",Mobile App
TXN_00004488,CUST_000347,PROD_000166,3,182.24,546.72,11.16,43.74,3.73,Credit Card,2025-07-22 14:05:50,Completed,"157 Alexandria Brooks Apt. 805, East Aaronhaven, AL 01111",Phone
TXN_00004489,CUST_000818,PROD_000159,2,56.93,113.87,5.99,9.11,8.83,Debit Card,2025-07-22 14:05:18,Completed,"7386 James Branch Suite 484, Porterbury, IL 25065",Website
TXN_00004490,CUST_000082,PROD_000100,2,124.7,249.39,27.71,19.95,5.24,PayPal,2025-07-22 14:09:29,Refunded,"14626 Dawn Union Apt. 806, Timothyfort, MI 74642",In-Store
TXN_00004491,CUST_000408,PROD_000269,2,105.79,211.58,4.32,16.93,3.6,Bank Transfer,2025-07-22 14:07:31,Refunded,"5668 Ramos Flats, East Paul, ID 87776",Phone
TXN_00004492,CUST_000321,PROD_000348,2,323.29,646.59,34.03,51.73,0.28,Debit Card,2025-07-22 14:09:23,Completed,"37341 May Cliffs Suite 734, Kennethmouth, MA 59532",Phone
TXN_00004493,CUST_000269,PROD_000409,4,417.72,1670.86,34.1,133.67,10.31,Bank Transfer,2025-07-22 14:06:41,Completed,"712 Atkins Terrace, Walshville, NC 69653",Mobile App
TXN_00004494,CUST_000725,PROD_000366,4,246.82,987.3,109.7,78.98,1.62,PayPal,2025-07-22 14:08:29,Refunded,"PSC 1990, Box 3803, APO AA 16393",Mobile App
TXN_00004495,CUST_000051,PROD_000211,1,200.13,200.13,10.53,16.01,12.78,Debit Card,2025-07-22 14:07:35,Cancelled,"441 Huang Locks Suite 240, Stephanieland, MI 58484",Website
TXN_00004496,CUST_000040,PROD_000078,2,389.9,779.8,86.64,62.38,14.31,PayPal,2025-07-22 14:05:50,Cancelled,"04328 Rodriguez Heights, West David, IA 55528",In-Store
TXN_00004497,CUST_000035,PROD_000106,1,323.4,323.4,6.6,25.87,9.87,PayPal,2025-07-22 14:10:04,Cancelled,"92127 Webster Trace, Maldonadoshire, SD 83770",Website
TXN_00004498,CUST_000020,PROD_000331,5,279.76,1398.78,155.42,111.9,14.9,Credit Card,2025-07-22 14:09:51,Pending,"PSC 4964, Box 9909, APO AP 13507",Phone
TXN_00004499,CUST_000747,PROD_000412,4,47.93,191.71,10.09,15.34,9.47,Debit Card,2025-07-22 14:05:17,Refunded,"039 Chelsea Green Suite 856, Port Ryanshire, VA 78811",Mobile App
TXN_00004500,CUST_000238,PROD_000270,3,107.76,323.28,6.6,25.86,5.66,Bank Transfer,2025-07-22 14:04:41,Pending,"186 Mark Corners, Reginaview, FL 30092",Website
TXN_00004501,CUST_000773,PROD_000163,2,109.45,218.9,11.52,17.51,11.98,PayPal,2025-07-22 14:10:09,Pending,"1487 Chad Flat Apt. 456, Leroyberg, WV 20485",Mobile App
TXN_00004502,CUST_000884,PROD_000247,1,203.35,203.35,22.59,16.27,0.41,Credit Card,2025-07-22 14:04:54,Cancelled,"910 Malone Center Suite 317, West Reneefort, OH 42582",Mobile App
TXN_00004503,CUST_000107,PROD_000178,3,10.34,31.01,1.63,2.48,2.36,PayPal,2025-07-22 14:06:17,Pending,"193 Russell Mission Suite 650, Nunezside, AL 84573",Website
TXN_00004504,CUST_000896,PROD_000417,4,102.46,409.83,21.57,32.79,10.37,PayPal,2025-07-22 14:04:19,Completed,"8176 Brooks Knoll Apt. 739, North Kathryn, CA 07999",Phone
TXN_00004505,CUST_000878,PROD_000024,5,274.82,1374.12,152.68,109.93,8.5,Bank Transfer,2025-07-22 14:07:35,Cancelled,"235 Gomez Alley, North Scott, SD 78248",In-Store
TXN_00004506,CUST_000736,PROD_000431,4,66.65,266.6,5.44,21.33,11.32,Debit Card,2025-07-22 14:06:58,Refunded,"7949 Tracy Meadows, New Larry, TX 13328",Mobile App
TXN_00004507,CUST_000692,PROD_000050,3,474.54,1423.61,29.05,113.89,1.5,Bank Transfer,2025-07-22 14:05:53,Pending,"95867 Williams Run, West Alanborough, KY 53989",Mobile App
TXN_00004508,CUST_000878,PROD_000453,3,87.25,261.74,29.08,20.94,2.33,PayPal,2025-07-22 14:05:56,Refunded,"235 Gomez Alley, North Scott, SD 78248",Website
TXN_00004509,CUST_000962,PROD_000131,1,416.96,416.96,8.51,33.36,2.49,Debit Card,2025-07-22 14:05:40,Completed,"41832 Lopez Mission, Martinberg, SD 06128",Mobile App
TXN_00004510,CUST_000355,PROD_000214,2,184.14,368.28,40.92,29.46,13.45,PayPal,2025-07-22 14:06:14,Completed,"PSC 3794, Box 5772, APO AA 70815",In-Store
TXN_00004511,CUST_000638,PROD_000336,4,442.28,1769.13,93.11,141.53,11.15,Bank Transfer,2025-07-22 14:09:20,Completed,"7068 Douglas Meadow, East Sandra, VA 09951",Mobile App
TXN_00004512,CUST_000081,PROD_000150,3,329.71,989.12,109.9,79.13,1.18,PayPal,2025-07-22 14:10:06,Completed,"941 Wendy Flat, Lambland, MH 43957",In-Store
TXN_00004513,CUST_000963,PROD_000183,1,388.55,388.55,7.93,31.08,13.85,Debit Card,2025-07-22 14:07:33,Completed,"862 Harry Court Suite 386, Karenchester, NV 31153",In-Store
TXN_00004514,CUST_000326,PROD_000117,1,203.25,203.25,4.15,16.26,6.19,Bank Transfer,2025-07-22 14:09:24,Completed,"8796 Perez Greens, Michaelport, MN 19504",Website
TXN_00004515,CUST_000295,PROD_000046,2,123.56,247.12,5.04,19.77,3.26,Debit Card,2025-07-22 14:04:49,Refunded,"8499 Garcia Haven, North Keith, NM 58030",In-Store
TXN_00004516,CUST_000885,PROD_000018,3,103.56,310.68,16.35,24.85,7.29,Credit Card,2025-07-22 14:05:03,Refunded,"111 Randall Extensions, East Richardton, AZ 80597",Mobile App
TXN_00004517,CUST_000528,PROD_000107,4,359.98,1439.93,159.99,115.19,1.24,Debit Card,2025-07-22 14:09:51,Refunded,"7853 Quinn Plain, South Kellyshire, ND 04165",Phone
TXN_00004518,CUST_000523,PROD_000133,5,468.89,2344.46,123.39,187.56,4.84,PayPal,2025-07-22 14:08:58,Cancelled,"000 Mayer Summit, New Matthew, ND 52409",In-Store
TXN_00004519,CUST_000618,PROD_000026,2,15.21,30.42,3.38,2.43,0.22,Debit Card,2025-07-22 14:07:26,Cancelled,"PSC 9847, Box 4225, APO AA 94234",Mobile App
TXN_00004520,CUST_000727,PROD_000400,3,489.25,1467.74,29.95,117.42,8.05,Bank Transfer,2025-07-22 14:07:27,Pending,"676 Shaw Ridge Suite 458, South Teresa, VA 37296",Website
TXN_00004521,CUST_000851,PROD_000389,2,370.37,740.74,82.3,59.26,13.02,Debit Card,2025-07-22 14:06:51,Refunded,"70804 Carla Ford Apt. 850, Hullville, PA 55887",Website
TXN_00004522,CUST_000511,PROD_000452,3,486.99,1460.97,29.82,116.88,5.5,Debit Card,2025-07-22 14:10:02,Completed,"75658 Lee Prairie, Courtneyfort, AL 73295",Website
TXN_00004523,CUST_000817,PROD_000270,5,107.76,538.8,11.0,43.1,0.47,Debit Card,2025-07-22 14:05:09,Refunded,"3228 Cabrera Valleys, Livingstontown, ME 93455",Phone
TXN_00004524,CUST_000634,PROD_000270,5,104.46,522.31,27.49,41.78,12.18,PayPal,2025-07-22 14:04:50,Completed,"77915 Cynthia Harbor, Martinezport, AK 81343",Mobile App
TXN_00004525,CUST_000819,PROD_000012,5,320.25,1601.24,177.92,128.1,6.13,Bank Transfer,2025-07-22 14:07:06,Completed,"6089 Clark Corner, Lake Brandon, VI 32605",Website
TXN_00004526,CUST_000333,PROD_000230,3,210.06,630.18,70.02,50.41,6.81,Credit Card,2025-07-22 14:05:00,Completed,"459 Morrow Manor, East Sharon, FL 97752",Website
TXN_00004527,CUST_000987,PROD_000190,5,153.04,765.18,40.27,61.21,12.06,Debit Card,2025-07-22 14:07:30,Cancelled,"USCGC Berger, FPO AA 97373",Phone
TXN_00004528,CUST_000193,PROD_000316,5,396.04,1980.18,104.22,158.41,2.15,PayPal,2025-07-22 14:06:43,Refunded,"641 Derek Field Apt. 030, South Deborah, SD 32191",Phone
TXN_00004529,CUST_000985,PROD_000310,5,223.7,1118.52,124.28,89.48,8.28,Debit Card,2025-07-22 14:10:12,Cancelled,"407 Laurie Summit, South Nicolestad, NJ 42917",Website
TXN_00004530,CUST_000971,PROD_000194,1,284.82,284.82,5.81,22.79,3.31,Credit Card,2025-07-22 14:09:55,Cancelled,"3007 Pacheco Green, Tinaland, AS 69842",Website
TXN_00004531,CUST_000915,PROD_000033,2,309.03,618.07,68.67,49.45,11.33,Credit Card,2025-07-22 14:06:22,Completed,"703 Jay Views Apt. 281, Brownhaven, GU 82039",Website
TXN_00004532,CUST_000915,PROD_000280,3,242.95,728.84,80.98,58.31,0.15,PayPal,2025-07-22 14:07:44,Completed,"703 Jay Views Apt. 281, Brownhaven, GU 82039",Mobile App
TXN_00004533,CUST_000334,PROD_000043,2,24.5,49.0,2.58,3.92,4.72,Credit Card,2025-07-22 14:07:03,Refunded,"3161 Tanya Mountain, Chaseside, NV 18117",Website
TXN_00004534,CUST_000721,PROD_000374,3,150.41,451.22,50.14,36.1,4.68,Credit Card,2025-07-22 14:09:22,Cancelled,"69945 Brian Inlet, New Samanthaville, AK 55466",Phone
TXN_00004535,CUST_000752,PROD_000078,1,411.56,411.56,21.66,32.92,8.59,PayPal,2025-07-22 14:05:28,Completed,"6275 Kimberly Knolls Apt. 697, Joshuaton, IN 95044",Phone
TXN_00004536,CUST_000802,PROD_000336,4,442.28,1769.13,93.11,141.53,1.5,Bank Transfer,2025-07-22 14:05:51,Pending,"63228 Susan Expressway, Cherryside, AR 38660",Website
TXN_00004537,CUST_000799,PROD_000225,1,224.02,224.02,24.89,17.92,2.97,PayPal,2025-07-22 14:09:31,Cancelled,"56077 Tate Rest Suite 332, Ortizborough, OK 95288",Phone
TXN_00004538,CUST_000817,PROD_000105,3,35.54,106.63,2.18,8.53,4.72,Debit Card,2025-07-22 14:07:45,Pending,"3228 Cabrera Valleys, Livingstontown, ME 93455",Phone
TXN_00004539,CUST_000833,PROD_000282,3,179.17,537.52,59.72,43.0,9.92,Bank Transfer,2025-07-22 14:07:24,Cancelled,"756 Thomas Extension, North Danielland, SD 59067",Website
TXN_00004540,CUST_000763,PROD_000276,4,84.42,337.67,17.77,27.01,10.88,Credit Card,2025-07-22 14:09:17,Pending,"43360 Julie Ramp Apt. 101, Kathychester, VA 13090",Mobile App
TXN_00004541,CUST_000535,PROD_000301,4,348.12,1392.47,73.29,111.4,3.98,Bank Transfer,2025-07-22 14:08:14,Completed,"2174 Murphy Shore, West Jessica, NJ 67591",Mobile App
TXN_00004542,CUST_000777,PROD_000231,2,176.73,353.46,18.6,28.28,9.13,Debit Card,2025-07-22 14:09:00,Refunded,"9992 Sims Keys, Lake Paul, DE 97454",In-Store
TXN_00004543,CUST_000504,PROD_000477,1,194.0,194.0,3.96,15.52,2.79,Bank Transfer,2025-07-22 14:05:30,Cancelled,"62608 Beck Forks, Sandovalfurt, CA 41635",Website
TXN_00004544,CUST_000051,PROD_000182,1,204.85,204.85,10.78,16.39,12.5,Credit Card,2025-07-22 14:07:54,Pending,"441 Huang Locks Suite 240, Stephanieland, MI 58484",Mobile App
TXN_00004545,CUST_000908,PROD_000124,4,103.12,412.49,45.83,33.0,11.39,Bank Transfer,2025-07-22 14:09:12,Cancelled,"699 Beverly Haven Apt. 652, North Mariatown, CT 59512",Mobile App
TXN_00004546,CUST_000808,PROD_000233,1,132.63,132.63,2.71,10.61,10.54,Credit Card,2025-07-22 14:04:22,Cancelled,"85571 Turner Shoals Apt. 584, Blackland, KY 36266",Phone
TXN_00004547,CUST_000273,PROD_000358,4,454.79,1819.17,95.75,145.53,3.62,Credit Card,2025-07-22 14:04:39,Completed,"579 Tracy Gateway, Rodrigueztown, OK 89636",Website
TXN_00004548,CUST_000706,PROD_000377,5,133.56,667.8,35.15,53.42,9.04,PayPal,2025-07-22 14:08:42,Cancelled,"48893 Jonathan Mountains, Curtishaven, MS 57671",Phone
TXN_00004549,CUST_000813,PROD_000328,1,338.79,338.79,37.64,27.1,2.49,Debit Card,2025-07-22 14:04:20,Refunded,"27433 Jason Mill, Port Nicole, SD 94279",Website
TXN_00004550,CUST_000466,PROD_000145,4,173.41,693.65,77.07,55.49,13.97,Credit Card,2025-07-22 14:04:14,Completed,"21224 Sylvia Union Suite 677, Richardmouth, RI 09326",In-Store
TXN_00004551,CUST_000918,PROD_000456,4,255.72,1022.88,53.84,81.83,4.36,Bank Transfer,2025-07-22 14:06:37,Refunded,"0104 James Freeway Suite 557, Deanfort, WV 19734",In-Store
TXN_00004552,CUST_000884,PROD_000401,5,198.89,994.46,110.5,79.56,5.68,PayPal,2025-07-22 14:08:06,Cancelled,"910 Malone Center Suite 317, West Reneefort, OH 42582",Website
TXN_00004553,CUST_000578,PROD_000417,4,97.06,388.26,43.14,31.06,0.18,Debit Card,2025-07-22 14:04:14,Refunded,"31753 Anderson Manors Suite 752, Kingville, MH 19095",Website
TXN_00004554,CUST_000121,PROD_000432,1,432.89,432.89,48.1,34.63,14.82,Bank Transfer,2025-07-22 14:05:54,Refunded,"0267 Wendy Vista, Kristenport, KS 74181",Website
TXN_00004555,CUST_000139,PROD_000119,1,372.76,372.76,41.42,29.82,6.67,Debit Card,2025-07-22 14:05:48,Refunded,"88608 Black Roads, East Kellyfurt, FM 40419",In-Store
TXN_00004556,CUST_000662,PROD_000499,5,62.18,310.89,16.36,24.87,13.61,Debit Card,2025-07-22 14:05:35,Pending,"8417 Laurie Parks, Petersonland, FM 45173",Website
TXN_00004557,CUST_000796,PROD_000488,4,309.74,1238.95,65.21,99.12,7.92,Credit Card,2025-07-22 14:07:46,Completed,"0078 Paul Estate, East James, VT 66174",Phone
TXN_00004558,CUST_000022,PROD_000238,1,240.55,240.55,12.66,19.24,8.61,Bank Transfer,2025-07-22 14:04:33,Completed,"Unit 7565 Box 5125, DPO AA 91422",Website
TXN_00004559,CUST_000210,PROD_000417,3,102.46,307.37,16.18,24.59,9.24,Debit Card,2025-07-22 14:04:19,Completed,"284 Fisher Stream, Lopezberg, AS 06277",In-Store
TXN_00004560,CUST_000523,PROD_000271,3,355.09,1065.27,56.07,85.22,4.41,PayPal,2025-07-22 14:08:43,Cancelled,"000 Mayer Summit, New Matthew, ND 52409",Phone
TXN_00004561,CUST_000387,PROD_000449,4,268.69,1074.74,119.42,85.98,4.19,Debit Card,2025-07-22 14:08:31,Pending,"170 Armstrong Lake, Smithchester, VA 58870",In-Store
TXN_00004562,CUST_000969,PROD_000278,5,162.44,812.18,16.58,64.97,10.96,PayPal,2025-07-22 14:08:45,Cancelled,"3340 Jose Wells Apt. 156, West Nicole, MA 23707",Mobile App
TXN_00004563,CUST_000704,PROD_000223,2,40.41,80.82,8.98,6.47,8.51,Credit Card,2025-07-22 14:06:49,Refunded,"Unit 6409 Box 9414, DPO AA 46579",Website
TXN_00004564,CUST_000018,PROD_000196,2,385.84,771.68,40.62,61.73,10.9,PayPal,2025-07-22 14:09:50,Pending,"8377 Mcguire Course Suite 363, Elizabethstad, NJ 73045",Website
TXN_00004565,CUST_000526,PROD_000421,1,376.86,376.86,19.84,30.15,4.67,Debit Card,2025-07-22 14:05:50,Refunded,"Unit 6983 Box 8457, DPO AE 96763",Phone
